timestamp,baseline_forecast,baseline_vol,realised_var,rs_forecast,rs_vol,regime
2025-12-12 09:00:00,4.9674765041861146e-05,0.007048032707207107,1.0259936297499238e-07,4.602708034860812e-05,0.006784326079177513,2
2025-12-12 10:00:00,4.2090655579839335e-05,0.006487731158104452,6.5894735705994e-07,4.14094403813634e-05,0.00643501673512691,2
2025-12-12 11:00:00,3.5887381189832524e-05,0.005990607747952834,2.5601922124312595e-05,3.7736759239340146e-05,0.006143025251400172,2
2025-12-12 12:00:00,3.462142432789708e-05,0.005883997308624221,5.7998276256887315e-06,3.732016245270046e-05,0.006109023035862646,2
2025-12-12 13:00:00,3.049227789206029e-05,0.005521981337532778,1.6702430509699832e-06,2.307039396499621e-05,0.004803164994563086,0
2025-12-12 14:00:00,2.6425668050607602e-05,0.005140590243406646,2.471647799706517e-06,1.903464666905001e-05,0.004362871378925811,0
2025-12-12 15:00:00,2.317769476908719e-05,0.0048143218389599994,1.4095425390056992e-05,1.6047604054414023e-05,0.004005946087307469,0
2025-12-12 16:00:00,2.229153480194815e-05,0.004721391193488223,1.1186540846625132e-06,1.5766640945523243e-05,0.003970722975167525,0
2025-12-12 17:00:00,1.9538711179485197e-05,0.004420261437911246,3.790621119810837e-06,1.3278548342902117e-05,0.003643974251130504,0
2025-12-12 18:00:00,1.767118403798245e-05,0.00420371074623153,1.1216385663005344e-06,1.1818033540685807e-05,0.00343773668867844,0
2025-12-12 19:00:00,1.570734478322664e-05,0.003963249270892085,2.7675674206758526e-06,1.0219340175819366e-05,0.003196770272606301,0
2025-12-12 20:00:00,1.4334602299618075e-05,0.0037861064828683933,0.000197064580596541,0.000557939633360489,0.023620745825661156,1
2025-12-12 21:00:00,4.3409469589334964e-05,0.0065885863118984,2.2884159567162014e-05,5.451104860686413e-05,0.007383159798274999,2
2025-12-12 22:00:00,4.043716070219997e-05,0.006359021992586594,3.98490091006368e-05,5.0590520289503214e-05,0.00711270133560402,2
2025-12-12 23:00:00,4.0610160348339776e-05,0.006372610167611053,6.0344113650779404e-05,4.915819872072383e-05,0.007011290802749793,2
2025-12-13 00:00:00,4.394063989352114e-05,0.006628773634204229,1.4601183400668417e-05,5.00964114983646e-05,0.007077881851116519,2
2025-12-13 01:00:00,3.958967106139674e-05,0.006292032347453146,3.7743939544715785e-06,4.617822067445105e-05,0.006795455884225211,2
2025-12-13 02:00:00,3.429767509069524e-05,0.0058564216967953425,3.0596370440899448e-06,4.1906853085621006e-05,0.006473550269027113,2
2025-12-13 03:00:00,2.9797678753669107e-05,0.005458725011728389,2.8516181892369526e-06,3.838391183167928e-05,0.006195475109439089,2
