from_regime,from_name,to_regime,to_name,n_transitions,log_return_at_transition,log_return_vs_baseline,vol_60m_at_transition,vol_60m_vs_baseline,vol_ratio_60_240_at_transition,vol_ratio_60_240_vs_baseline,rsi_at_transition,rsi_vs_baseline,volume_spike_at_transition,volume_spike_vs_baseline,atr_pct_at_transition,atr_pct_vs_baseline,bb_width_at_transition,bb_width_vs_baseline
0,Low Vol,1,Medium Vol,165,-0.00034792872109656013,-11.095839021578268,0.0038817181519207314,0.08913175642193288,0.803004409276227,-0.004373257597413963,50.722724211921694,-0.007440562369402823,1.4486160945887037,0.4406118518292341,0.6115295733636035,0.10287730420994773,0.011599664384558134,0.01996289205141249
0,Low Vol,2,High Vol,158,-0.0007776642593194393,-23.56546441518127,0.00577742094788288,0.6210276939975641,1.140763732331898,0.4144067772882252,49.50024193596316,-0.03136250937030118,2.08059139115954,1.0690952061866457,0.855586189179382,0.5430269130751739,0.01982387318693322,0.7431206935885054
1,Medium Vol,0,Low Vol,65,-0.00311590870464004,0.3260397762602025,0.004133687009870185,-0.33183756558343014,0.8442877422561935,-0.27067464044309586,47.38453969488907,-0.009400466038067755,3.6976737895037304,-0.04529582390251116,0.5957260016043314,-0.28523796351067315,0.011406158696365836,-0.3567984608664255
1,Medium Vol,2,High Vol,130,-0.005817699759350934,-0.2583482390303462,0.0072113132792536675,0.16562493108494528,1.3160970409695967,0.13689077736919772,47.64615970813211,-0.003931157591422181,3.9428240419687977,0.01799963781834687,0.9536192331826091,0.1441683312619673,0.020898389929967794,0.17847532426947998
2,High Vol,0,Low Vol,259,0.000353681972536969,0.14487166810151078,0.005894344457035887,-0.2400728293220009,1.124455756609342,-0.17091256610437583,52.134737030334115,0.025465161739836133,0.7599605218428811,-0.2186328092807536,0.8224705715920344,-0.24691125574301093,0.019898974745511035,-0.2939426010370262
2,High Vol,1,Medium Vol,30,0.000365647710450895,0.18360486738593293,0.0074541628694668625,-0.03897355499723558,1.3060905414780624,-0.03698900636639195,47.591968413481226,-0.06388890849777192,1.2143364770503728,0.2485420681588063,1.0632564605767922,-0.026437540289177344,0.025072328818509782,-0.1103811378254603
