regime,regime_name,n_bars,pct_of_total,return_mean,return_std,return_skew,return_kurtosis,sharpe_hourly,pct_positive,vol_mean,vol_std,vol_p25,vol_median,vol_p75,vol_p95,vol_of_vol,rsi_mean,rsi_std,atr_mean,bb_width_mean,vol_spike_mean,autocorr_lag1,autocorr_lag2,autocorr_lag24
0,Low Vol,12690,75.54021072682899,3.446258605678213e-05,0.0036237056437855497,0.011032225117886036,2.5715093217030827,0.00951031608096632,50.90622537431047,0.0035640482696722895,0.0013293892520083095,0.002608410939535958,0.0034750748896082697,0.004420488489319117,0.005893384258431222,0.37299978884139673,51.10295896536452,15.897568577439102,0.554485590581335,0.011372633725162463,1.0055561411280256,-0.0026628780668419196,0.008136523041287008,0.0068929557532032525
1,Medium Vol,197,1.1726888505268172,-0.004623282791601407,0.02324630342636653,0.00924237668637331,-0.3746918872096834,-0.19888249356487217,39.59390862944163,0.006186649827866577,0.0025267741818584192,0.0045986195849161285,0.005619785384239013,0.006812175921663127,0.011415376337131435,0.4084236625898964,47.83420350035215,23.83829692529788,0.8334606081351763,0.01773341324980428,3.8731094742023475,-0.0790851074146088,-0.04604842627446595,0.056587249193472425
2,High Vol,3912,23.287100422644205,0.00030892717707257434,0.006806947986455958,0.2797334034881498,7.293071191149496,0.045384095440020755,51.27811860940695,0.0077564596772833035,0.002883065408225717,0.005962438282008774,0.006947716741389049,0.008846908885543354,0.012969687426571902,0.3716986264583418,50.840086017042935,19.152751094601207,1.0921296830740694,0.028183225294059346,0.9726035734151308,-0.05896534028531567,0.002230733167801253,-0.020974880758634885
